filename,ship_id,ship_type,ais_timestamp,sog,cog,true_heading
train_000028.wav,34,A_SmallWorking,2020-09-05 23:59:51.547000+00:00,2.299999952316284,103.1999969482422,0
train_000029.wav,283,A_SmallWorking,2020-09-27 23:59:58.800000+00:00,5.800000190734863,291.29998779296875,294
train_000030.wav,3,A_SmallWorking,2020-08-20 23:59:57.930000+00:00,0.0,356.8999938964844,357
train_000031.wav,94,B_MotorBoat,2020-07-15 23:54:17.239000+00:00,0.0,0.0,0
train_000032.wav,62,C_Passenger,2020-08-21 23:59:52.063000+00:00,0.0,315.1000061035156,32
train_000033.wav,30,A_SmallWorking,2020-08-10 23:59:55.530000+00:00,0.0,329.20001220703125,323
train_000034.wav,234,D_LargeShip,2020-07-22 23:59:18.516000+00:00,0.2000000029802322,200.6000061035156,278
train_000035.wav,225,D_LargeShip,2020-07-26 23:59:07.301000+00:00,0.1000000014901161,334.5,138
train_000036.wav,25,B_MotorBoat,2020-07-24 23:59:37.107000+00:00,0.0,0.0,0
train_000037.wav,97,D_LargeShip,2020-07-21 23:57:55.823000+00:00,0.1000000014901161,331.0,261
train_000038.wav,220,C_Passenger,2021-02-14 23:56:24.833000+00:00,0.0,15.899999618530272,0
train_000039.wav,268,A_SmallWorking,2020-08-15 23:59:45.744000+00:00,0.0,96.3000030517578,349
train_000040.wav,120,B_MotorBoat,2020-08-16 23:59:36.679000+00:00,0.0,360.0,0
train_000041.wav,277,A_SmallWorking,2020-10-08 23:59:50.933000+00:00,0.1000000014901161,150.0,0
train_000042.wav,82,D_LargeShip,2020-07-23 23:59:16.889000+00:00,0.0,68.5999984741211,51
train_000043.wav,143,C_Passenger,2020-10-21 23:59:57.361000+00:00,0.0,227.0,0
train_000044.wav,86,B_MotorBoat,2020-10-30 23:58:32.191000+00:00,0.1000000014901161,360.0,0
train_000045.wav,277,A_SmallWorking,2020-10-24 23:59:51.548000+00:00,0.0,70.30000305175781,0
train_000046.wav,277,A_SmallWorking,2020-08-25 23:53:54.730000+00:00,0.3000000119209289,115.5999984741211,0
train_000047.wav,280,B_MotorBoat,2020-08-04 23:59:52.055000+00:00,0.0,301.79998779296875,302
train_000048.wav,30,A_SmallWorking,2020-09-18 23:59:39.186000+00:00,0.1000000014901161,311.6000061035156,324
train_000049.wav,277,A_SmallWorking,2020-10-08 23:59:50.933000+00:00,0.1000000014901161,150.0,0
train_000050.wav,43,B_MotorBoat,2020-08-15 23:59:59.130000+00:00,0.0,173.5,0
train_000051.wav,268,A_SmallWorking,2020-07-22 23:51:59.290000+00:00,0.0,302.3999938964844,1
train_000052.wav,173,A_SmallWorking,2020-07-31 23:48:48.677000+00:00,0.0,205.8999938964844,0
train_000053.wav,276,A_SmallWorking,2020-08-20 23:59:46.998000+00:00,0.0,141.10000610351562,0
train_000054.wav,254,A_SmallWorking,2020-08-18 23:58:55.895000+00:00,0.0,65.9000015258789,357
train_000055.wav,361,C_Passenger,2020-10-04 23:49:04.669000+00:00,0.0,0.0,0
train_000056.wav,148,A_SmallWorking,2020-08-13 23:59:54.223000+00:00,0.0,191.3000030517578,166
train_000057.wav,256,B_MotorBoat,2020-08-03 23:58:49.476000+00:00,0.0,53.20000076293945,0
train_000058.wav,141,A_SmallWorking,2020-11-10 23:59:58.219000+00:00,0.0,315.79998779296875,0
train_000059.wav,52,D_LargeShip,2020-07-24 23:58:01.049000+00:00,0.1000000014901161,32.900001525878906,296
train_000060.wav,128,C_Passenger,2020-08-06 23:59:12.063000+00:00,19.299999237060547,248.1999969482422,248
train_000061.wav,30,A_SmallWorking,2020-09-12 23:59:59.394000+00:00,0.0,329.6000061035156,318
train_000062.wav,172,B_MotorBoat,2020-07-23 23:58:39.636000+00:00,0.0,148.0,0
train_000063.wav,216,A_SmallWorking,2020-11-22 23:59:51.248000+00:00,0.1000000014901161,268.1000061035156,0
train_000064.wav,168,B_MotorBoat,2020-08-28 23:59:43.291000+00:00,102.3000030517578,360.0,0
train_000065.wav,330,D_LargeShip,2020-07-21 23:57:35.424000+00:00,0.1000000014901161,318.5,298
train_000066.wav,293,D_LargeShip,2020-08-02 23:59:41.635000+00:00,0.0,317.79998779296875,300
train_000067.wav,45,A_SmallWorking,2020-10-03 11:06:50.027000+00:00,0.0,279.3999938964844,0
train_000068.wav,243,A_SmallWorking,2020-10-21 23:59:20.228000+00:00,4.199999809265137,264.8999938964844,252
train_000069.wav,132,A_SmallWorking,2020-07-30 23:59:59.688000+00:00,0.1000000014901161,187.1000061035156,0
train_000070.wav,271,A_SmallWorking,2020-07-16 23:59:52.089000+00:00,0.0,20.39999961853028,0
train_000071.wav,345,A_SmallWorking,2020-12-07 23:59:50.747000+00:00,0.1000000014901161,34.20000076293945,180
train_000072.wav,92,C_Passenger,2021-01-23 23:57:04.136000+00:00,0.0,336.70001220703125,3
train_000073.wav,275,A_SmallWorking,2020-08-02 23:59:30.730000+00:00,11.800000190734863,72.69999694824219,0
train_000074.wav,355,B_MotorBoat,2020-08-12 23:58:43.665000+00:00,0.0,113.4000015258789,0
train_000075.wav,3,A_SmallWorking,2020-10-09 23:59:58.988000+00:00,0.0,297.0,0
train_000076.wav,254,A_SmallWorking,2020-07-31 23:58:23.448000+00:00,0.0,179.0,356
train_000077.wav,194,B_MotorBoat,2020-07-28 13:46:09.316000+00:00,0.0,360.0,0
train_000078.wav,32,A_SmallWorking,2020-08-31 23:58:44.597000+00:00,0.0,268.79998779296875,0
train_000079.wav,102,B_MotorBoat,2020-08-16 23:55:46.810000+00:00,0.0,0.0,0
train_000080.wav,155,A_SmallWorking,2020-11-11 23:59:50.594000+00:00,0.0,191.8000030517578,0
train_000081.wav,20,C_Passenger,2020-11-29 23:59:59.736000+00:00,0.0,232.0,242
train_000082.wav,267,A_SmallWorking,2020-09-17 23:55:32.067000+00:00,0.0,187.0,169
train_000083.wav,254,A_SmallWorking,2020-08-14 23:55:29.371000+00:00,0.0,86.80000305175781,357
train_000084.wav,189,B_MotorBoat,2020-09-25 23:57:52.668000+00:00,0.0,0.0,0
train_000085.wav,195,A_SmallWorking,2020-08-04 23:59:24.039000+00:00,0.0,319.3999938964844,48
train_000086.wav,256,B_MotorBoat,2020-09-06 23:57:58.039000+00:00,0.0,0.0,0
train_000087.wav,330,D_LargeShip,2020-07-22 23:59:06.707000+00:00,0.0,0.0,0
train_000088.wav,313,A_SmallWorking,2020-08-06 23:59:49.529000+00:00,102.3000030517578,360.0,0
train_000089.wav,132,A_SmallWorking,2020-07-25 23:59:55.155000+00:00,0.2000000029802322,211.6999969482422,0
train_000090.wav,276,A_SmallWorking,2020-10-01 23:59:46.826000+00:00,0.0,230.0,329
train_000091.wav,342,A_SmallWorking,2020-09-22 23:59:51.118000+00:00,9.5,294.0,293
train_000092.wav,22,D_LargeShip,2020-07-21 23:58:33.480000+00:00,0.0,0.0,0
train_000093.wav,180,B_MotorBoat,2020-07-25 16:24:43.877000+00:00,9.399999618530272,294.3999938964844,0
train_000094.wav,181,D_LargeShip,2020-07-17 23:58:03.050000+00:00,0.1000000014901161,223.3999938964844,283
train_000095.wav,305,A_SmallWorking,2020-08-10 23:57:57.347000+00:00,0.0,0.0,0
train_000096.wav,276,A_SmallWorking,2020-10-04 23:59:45.521000+00:00,0.0,200.1999969482422,322
train_000097.wav,201,C_Passenger,2021-01-19 23:58:30.083000+00:00,0.0,360.0,0
train_000098.wav,195,A_SmallWorking,2020-08-11 23:59:35.796000+00:00,0.1000000014901161,152.5,140
train_000099.wav,256,B_MotorBoat,2020-12-07 23:57:44.909000+00:00,0.0,232.8000030517578,0
train_000100.wav,178,A_SmallWorking,2020-08-11 23:59:54.169000+00:00,0.0,19.0,6
train_000101.wav,93,D_LargeShip,2020-07-20 23:58:45.088000+00:00,0.1000000014901161,278.79998779296875,224
train_000102.wav,112,A_SmallWorking,2020-10-12 11:55:35.172000+00:00,0.0,305.3999938964844,0
train_000103.wav,48,D_LargeShip,2020-07-29 23:54:19.450000+00:00,0.0,339.29998779296875,199
train_000104.wav,305,A_SmallWorking,2020-08-03 23:57:50.677000+00:00,0.1000000014901161,86.0,2
train_000105.wav,75,A_SmallWorking,2020-12-18 23:59:56.615000+00:00,0.0,360.0,0
train_000106.wav,130,D_LargeShip,2020-07-25 23:58:59.529000+00:00,0.0,251.8000030517578,302
train_000107.wav,53,C_Passenger,2021-01-18 23:59:59.604000+00:00,0.0,246.1000061035156,240
train_000108.wav,358,B_MotorBoat,2021-02-01 23:59:22.742000+00:00,0.0,0.0,0
train_000109.wav,345,A_SmallWorking,2020-12-06 23:59:49.814000+00:00,0.1000000014901161,38.900001525878906,179
train_000110.wav,7,A_SmallWorking,2020-07-22 23:59:48.902000+00:00,0.0,276.0,5
train_000111.wav,7,A_SmallWorking,2020-08-14 23:59:57.558000+00:00,3.400000095367432,282.6000061035156,0
train_000112.wav,305,A_SmallWorking,2020-08-04 23:59:36.330000+00:00,0.0,106.0,1
train_000113.wav,134,A_SmallWorking,2020-07-23 23:59:59.663000+00:00,2.799999952316284,128.60000610351562,129
train_000114.wav,97,D_LargeShip,2020-07-28 23:57:54.809000+00:00,0.1000000014901161,24.89999961853028,249
train_000115.wav,11,D_LargeShip,2020-07-24 23:58:30.026000+00:00,0.0,0.0,0
train_000116.wav,61,A_SmallWorking,2020-07-27 23:59:44.782000+00:00,0.1000000014901161,224.8000030517578,0
train_000117.wav,208,C_Passenger,2020-11-06 23:59:50.884000+00:00,8.600000381469727,221.6000061035156,223
train_000118.wav,120,B_MotorBoat,2020-12-19 23:56:08.830000+00:00,0.0,360.0,0
train_000119.wav,260,A_SmallWorking,2020-08-11 23:59:51.255000+00:00,10.600000381469728,301.70001220703125,302
train_000120.wav,345,A_SmallWorking,2020-12-07 23:59:50.747000+00:00,0.1000000014901161,34.20000076293945,180
train_000121.wav,198,D_LargeShip,2020-07-25 23:57:07.155000+00:00,0.0,232.6000061035156,262
train_000122.wav,88,B_MotorBoat,2020-07-19 23:54:30.515000+00:00,0.0,357.29998779296875,0
train_000123.wav,16,D_LargeShip,2020-07-24 23:58:41.792000+00:00,0.0,0.0,0
train_000124.wav,345,A_SmallWorking,2020-12-06 23:59:49.814000+00:00,0.1000000014901161,38.900001525878906,179
train_000125.wav,153,B_MotorBoat,2020-07-23 23:59:23.391000+00:00,0.0,0.0,0
train_000126.wav,227,A_SmallWorking,2020-09-28 23:59:52.187000+00:00,0.0,295.8999938964844,288
train_000127.wav,32,A_SmallWorking,2020-08-19 23:58:41.969000+00:00,0.0,0.0,0
train_000128.wav,174,B_MotorBoat,2020-07-23 23:52:02.037000+00:00,0.0,187.3999938964844,316
train_000129.wav,215,D_LargeShip,2020-07-23 23:58:59.960000+00:00,0.0,0.0,0
train_000130.wav,3,A_SmallWorking,2020-08-16 23:59:57.957000+00:00,0.0,356.6000061035156,356
train_000131.wav,242,D_LargeShip,2020-07-28 23:57:18.516000+00:00,0.1000000014901161,327.3999938964844,272
train_000132.wav,62,C_Passenger,2020-08-11 23:59:55.610000+00:00,0.0,307.1000061035156,241
train_000133.wav,339,C_Passenger,2020-08-17 23:59:59.583000+00:00,0.0,189.3999938964844,298
train_000134.wav,298,A_SmallWorking,2020-08-20 23:59:54.437000+00:00,6.5,61.09999847412109,93
train_000135.wav,35,B_MotorBoat,2020-09-26 23:48:45.495000+00:00,0.0,330.29998779296875,0
train_000136.wav,338,D_LargeShip,2020-08-06 23:58:22.907000+00:00,0.0,0.0,0
train_000137.wav,307,A_SmallWorking,2020-08-16 23:59:53.463000+00:00,5.900000095367432,306.8999938964844,0
train_000138.wav,163,A_SmallWorking,2020-08-18 23:59:52.997000+00:00,0.0,345.8999938964844,324
train_000139.wav,215,D_LargeShip,2020-08-01 23:54:51.077000+00:00,0.0,200.8999938964844,19
train_000140.wav,62,C_Passenger,2020-11-15 23:59:39.150000+00:00,0.0,52.900001525878906,33
train_000141.wav,241,A_SmallWorking,2020-07-18 22:56:35.767000+00:00,10.399999618530272,80.0,0
train_000142.wav,163,A_SmallWorking,2020-11-16 16:09:46.114000+00:00,0.0,277.5,0
train_000143.wav,277,A_SmallWorking,2020-09-22 23:59:51.838000+00:00,0.0,189.5,0
train_000144.wav,314,D_LargeShip,2020-07-29 23:57:03.130000+00:00,0.1000000014901161,278.8999938964844,165
train_000145.wav,307,A_SmallWorking,2020-09-20 23:59:54.812000+00:00,0.0,2.0999999046325684,0
train_000146.wav,276,A_SmallWorking,2020-12-07 23:59:54.107000+00:00,0.0,205.8000030517578,324
train_000147.wav,254,A_SmallWorking,2020-08-05 23:59:43.238000+00:00,0.0,1.600000023841858,357
train_000148.wav,89,D_LargeShip,2020-07-28 23:58:50.404000+00:00,0.1000000014901161,301.70001220703125,220
train_000149.wav,361,C_Passenger,2020-07-26 23:51:36.275000+00:00,0.0,0.0,0
train_000150.wav,298,A_SmallWorking,2020-10-27 23:59:29.173000+00:00,3.0,15.5,0
train_000151.wav,190,A_SmallWorking,2020-12-08 23:58:28.615000+00:00,0.0,360.0,0
train_000152.wav,195,A_SmallWorking,2020-08-12 23:59:54.731000+00:00,9.100000381469728,95.4000015258789,97
train_000153.wav,155,A_SmallWorking,2020-11-07 23:59:56.671000+00:00,0.0,354.8999938964844,0
train_000154.wav,20,C_Passenger,2020-10-19 23:59:57.119000+00:00,0.0,217.0,240
train_000155.wav,346,A_SmallWorking,2020-12-28 23:59:54.108000+00:00,0.0,279.70001220703125,0
train_000156.wav,146,A_SmallWorking,2020-08-14 10:51:55.051000+00:00,7.400000095367432,120.5999984741211,117
train_000157.wav,154,D_LargeShip,2020-07-29 23:59:42.010000+00:00,0.0,18.0,121
train_000158.wav,79,A_SmallWorking,2020-10-15 23:58:45.494000+00:00,8.699999809265137,92.9000015258789,86
train_000159.wav,360,A_SmallWorking,2020-08-13 23:59:53.263000+00:00,0.0,322.20001220703125,0
train_000160.wav,22,D_LargeShip,2020-07-25 23:57:32.027000+00:00,0.2000000029802322,161.6999969482422,66
train_000161.wav,169,A_SmallWorking,2020-10-07 14:29:01.035000+00:00,23.39999961853028,81.5,0
train_000162.wav,240,B_MotorBoat,2020-08-14 23:58:56.997000+00:00,0.0,360.0,0
train_000163.wav,196,A_SmallWorking,2020-07-16 23:59:47.181000+00:00,0.0,209.8999938964844,358
train_000164.wav,313,A_SmallWorking,2020-07-28 23:59:53.582000+00:00,0.0,0.0,0
train_000165.wav,132,A_SmallWorking,2020-07-28 23:59:42.436000+00:00,0.1000000014901161,203.6000061035156,0
train_000166.wav,43,B_MotorBoat,2020-08-14 23:58:44.433000+00:00,0.2000000029802322,139.3000030517578,0
train_000167.wav,271,A_SmallWorking,2020-07-25 22:21:03.181000+00:00,0.0,354.8999938964844,0
train_000168.wav,358,B_MotorBoat,2021-02-01 23:59:22.742000+00:00,0.0,0.0,0
train_000169.wav,7,A_SmallWorking,2020-07-15 23:59:47.928000+00:00,0.0,155.0,89
train_000170.wav,32,A_SmallWorking,2020-10-26 19:14:31.150000+00:00,8.600000381469727,138.0,0
train_000171.wav,30,A_SmallWorking,2020-09-02 23:59:45.984000+00:00,0.1000000014901161,267.0,97
train_000172.wav,109,A_SmallWorking,2020-08-06 23:59:50.249000+00:00,0.0,0.0,0
train_000173.wav,214,D_LargeShip,2020-07-24 23:58:24.356000+00:00,0.0,184.8000030517578,180
train_000174.wav,125,A_SmallWorking,2020-07-28 23:59:56.120000+00:00,0.0,140.5,30
train_000175.wav,201,C_Passenger,2021-01-21 23:59:57.948000+00:00,4.0,248.0,0
train_000176.wav,215,D_LargeShip,2020-07-22 23:58:56.693000+00:00,0.0,0.0,0
train_000177.wav,146,A_SmallWorking,2020-07-23 23:59:44.969000+00:00,0.0,210.0,185
train_000178.wav,61,A_SmallWorking,2020-08-13 23:59:52.169000+00:00,0.1000000014901161,144.89999389648438,0
train_000179.wav,279,D_LargeShip,2020-08-03 23:58:44.668000+00:00,0.0,0.0,0
train_000180.wav,132,A_SmallWorking,2020-08-11 23:59:43.397000+00:00,1.0,325.5,0
train_000181.wav,97,D_LargeShip,2020-07-21 23:57:55.823000+00:00,0.1000000014901161,331.0,261
train_000182.wav,306,D_LargeShip,2020-08-04 23:59:34.859000+00:00,0.0,0.0,0
train_000183.wav,82,D_LargeShip,2020-07-24 23:56:26.196000+00:00,0.0,68.5999984741211,51
train_000184.wav,277,A_SmallWorking,2020-10-01 23:59:51.173000+00:00,2.900000095367432,269.3999938964844,0
train_000185.wav,59,D_LargeShip,2020-07-27 23:52:37.715000+00:00,14.800000190734863,244.0,245
train_000186.wav,357,B_MotorBoat,2020-07-16 23:59:51.903000+00:00,0.0,0.0,0
train_000187.wav,30,A_SmallWorking,2020-11-04 21:50:03.308000+00:00,10.100000381469728,234.1000061035156,237
train_000188.wav,43,B_MotorBoat,2020-07-22 23:58:51.049000+00:00,0.0,0.0,0
train_000189.wav,328,A_SmallWorking,2020-08-29 23:53:16.277000+00:00,3.0,74.4000015258789,78
train_000190.wav,314,D_LargeShip,2020-08-02 23:57:32.942000+00:00,0.0,308.20001220703125,196
train_000191.wav,192,A_SmallWorking,2020-07-29 23:53:29.690000+00:00,0.0,207.6000061035156,0
train_000192.wav,276,A_SmallWorking,2020-07-18 23:59:50.968000+00:00,0.0,133.0,0
train_000193.wav,147,B_MotorBoat,2020-08-13 23:58:28.143000+00:00,0.0,358.20001220703125,0
train_000194.wav,279,D_LargeShip,2020-08-03 23:58:44.668000+00:00,0.0,0.0,0
train_000195.wav,3,A_SmallWorking,2020-10-02 23:59:58.215000+00:00,0.0,297.0,0
train_000196.wav,2,C_Passenger,2020-09-19 23:59:59+00:00,0.0,360.0,0
train_000197.wav,195,A_SmallWorking,2020-07-30 23:59:51.742000+00:00,0.0,238.3000030517578,223
train_000198.wav,310,A_SmallWorking,2020-07-25 23:58:41.315000+00:00,6.5,147.0,0
train_000199.wav,196,A_SmallWorking,2020-07-23 23:59:57.235000+00:00,0.0,242.3000030517578,358
train_000200.wav,260,A_SmallWorking,2020-08-05 23:59:50.465000+00:00,2.900000095367432,133.5,128
train_000201.wav,68,D_LargeShip,2020-08-04 23:59:46.117000+00:00,0.0,331.8999938964844,257
train_000202.wav,47,D_LargeShip,2020-07-16 23:57:52.035000+00:00,0.0,17.299999237060547,54
train_000203.wav,261,D_LargeShip,2020-07-21 23:59:44.773000+00:00,0.0,0.0,0
train_000204.wav,277,A_SmallWorking,2020-09-28 23:59:42.720000+00:00,0.3000000119209289,340.70001220703125,0
train_000205.wav,97,D_LargeShip,2020-07-20 23:55:50.519000+00:00,0.0,0.0,0
train_000206.wav,80,A_SmallWorking,2020-12-26 23:59:47.761000+00:00,0.0,178.8000030517578,212
train_000207.wav,269,A_SmallWorking,2020-07-27 23:59:56.649000+00:00,0.0,74.0,152
train_000208.wav,168,B_MotorBoat,2020-10-05 23:59:42.719000+00:00,0.1000000014901161,181.6000061035156,0
train_000209.wav,13,A_SmallWorking,2020-10-06 23:59:58.933000+00:00,0.1000000014901161,347.5,0
train_000210.wav,237,A_SmallWorking,2020-10-08 23:59:57.013000+00:00,0.0,197.8000030517578,101
train_000211.wav,112,A_SmallWorking,2020-10-10 23:59:56.292000+00:00,0.1000000014901161,251.3000030517578,276
train_000212.wav,129,D_LargeShip,2020-07-26 23:57:17.181000+00:00,0.0,203.8000030517578,69
train_000213.wav,251,A_SmallWorking,2020-07-29 23:59:50.677000+00:00,0.0,214.6000061035156,0
train_000214.wav,316,C_Passenger,2020-09-13 23:05:53.959000+00:00,0.0,179.1999969482422,359
train_000215.wav,43,B_MotorBoat,2020-08-18 23:58:12.637000+00:00,0.0,0.0,0
train_000216.wav,215,D_LargeShip,2020-08-01 23:54:51.077000+00:00,0.0,200.8999938964844,19
train_000217.wav,129,D_LargeShip,2020-07-26 23:57:17.181000+00:00,0.0,203.8000030517578,69
train_000218.wav,117,A_SmallWorking,2020-07-24 23:59:58.249000+00:00,4.099999904632568,144.60000610351562,0
train_000219.wav,34,A_SmallWorking,2020-08-22 23:59:40.944000+00:00,8.899999618530273,117.5999984741211,0
train_000220.wav,268,A_SmallWorking,2020-08-13 23:56:29.690000+00:00,0.0,144.10000610351562,353
train_000221.wav,184,A_SmallWorking,2021-01-13 23:59:54.989000+00:00,0.0,324.29998779296875,56
train_000222.wav,122,B_MotorBoat,2020-07-17 23:58:00.379000+00:00,0.1000000014901161,74.4000015258789,0
train_000223.wav,16,D_LargeShip,2020-07-20 23:57:42.812000+00:00,0.0,0.0,0
train_000224.wav,140,A_SmallWorking,2020-07-27 23:59:51.369000+00:00,0.0,282.29998779296875,0
train_000225.wav,277,A_SmallWorking,2020-07-28 23:59:50.569000+00:00,0.0,174.3000030517578,0
train_000226.wav,270,A_SmallWorking,2020-10-30 23:59:41.602000+00:00,0.1000000014901161,157.0,0
train_000227.wav,20,C_Passenger,2020-11-27 23:59:49.603000+00:00,0.2000000029802322,234.1999969482422,242
train_000228.wav,175,B_MotorBoat,2021-02-15 23:59:45.873000+00:00,0.0,33.29999923706055,0
train_000229.wav,47,D_LargeShip,2020-07-18 23:58:04.701000+00:00,0.0,17.299999237060547,54
train_000230.wav,314,D_LargeShip,2020-08-02 23:57:32.942000+00:00,0.0,308.20001220703125,196
train_000231.wav,137,D_LargeShip,2020-08-11 23:59:03.423000+00:00,0.2000000029802322,2.900000095367432,105
train_000232.wav,252,B_MotorBoat,2021-01-07 23:59:22.832000+00:00,0.1000000014901161,35.20000076293945,0
train_000233.wav,74,A_SmallWorking,2020-12-13 23:59:54.588000+00:00,0.0,351.3999938964844,0
train_000234.wav,55,A_SmallWorking,2020-07-21 23:59:36.543000+00:00,0.0,93.0999984741211,357
train_000235.wav,26,C_Passenger,2020-10-08 23:59:42.346000+00:00,18.700000762939453,95.6999969482422,96
train_000236.wav,154,D_LargeShip,2020-07-18 23:49:00.808000+00:00,0.0,19.0,20
train_000237.wav,210,A_SmallWorking,2020-09-04 23:59:51.025000+00:00,0.0,201.0,50
train_000238.wav,348,C_Passenger,2020-12-20 23:56:24.534000+00:00,7.400000095367432,174.5,175
train_000239.wav,30,A_SmallWorking,2020-09-28 22:29:35.147000+00:00,10.0,231.6000061035156,242
train_000240.wav,201,C_Passenger,2021-02-12 23:57:02.642000+00:00,0.0,0.0,0
train_000241.wav,340,D_LargeShip,2020-07-20 23:57:55.715000+00:00,0.1000000014901161,291.70001220703125,212
train_000242.wav,305,A_SmallWorking,2020-08-13 23:39:29.397000+00:00,2.5,98.0,163
train_000243.wav,61,A_SmallWorking,2020-07-22 23:59:33.755000+00:00,0.0,131.5,0
train_000244.wav,297,A_SmallWorking,2020-12-03 23:59:57.227000+00:00,3.200000047683716,243.1999969482422,0
train_000245.wav,242,D_LargeShip,2020-07-28 23:57:18.516000+00:00,0.1000000014901161,327.3999938964844,272
train_000246.wav,155,A_SmallWorking,2020-09-25 23:59:55.733000+00:00,0.0,111.3000030517578,0
train_000247.wav,336,C_Passenger,2020-09-25 23:58:58.559000+00:00,18.89999961853028,253.5,254
train_000248.wav,122,B_MotorBoat,2020-08-11 23:56:42.037000+00:00,0.1000000014901161,62.20000076293945,0
train_000249.wav,143,C_Passenger,2020-08-18 23:59:47.904000+00:00,0.0,309.79998779296875,0
train_000250.wav,239,D_LargeShip,2020-07-20 23:58:35.821000+00:00,0.1000000014901161,20.799999237060547,267
train_000251.wav,139,D_LargeShip,2020-07-27 23:58:26.225000+00:00,0.1000000014901161,297.6000061035156,263
train_000252.wav,27,C_Passenger,2020-11-07 23:59:44.751000+00:00,18.5,47.5,40
train_000253.wav,285,A_SmallWorking,2020-08-10 23:59:55.850000+00:00,0.1000000014901161,190.3000030517578,0
train_000254.wav,109,A_SmallWorking,2020-08-16 23:32:18.117000+00:00,4.099999904632568,41.79999923706055,0
train_000255.wav,97,D_LargeShip,2020-07-28 23:57:54.809000+00:00,0.1000000014901161,24.89999961853028,249
train_000256.wav,247,B_MotorBoat,2020-08-06 23:58:25.126000+00:00,0.1000000014901161,264.3999938964844,0
train_000257.wav,20,C_Passenger,2020-11-26 23:59:37.575000+00:00,0.4000000059604645,241.8999938964844,243
train_000258.wav,205,A_SmallWorking,2020-07-20 23:59:57.981000+00:00,3.200000047683716,121.5,0
train_000259.wav,159,A_SmallWorking,2020-07-22 21:32:17.289000+00:00,7.599999904632568,305.6000061035156,299
train_000260.wav,30,A_SmallWorking,2020-09-28 22:29:35.147000+00:00,10.0,231.6000061035156,242
train_000261.wav,46,D_LargeShip,2020-08-03 23:59:00.864000+00:00,0.0,88.5999984741211,297
train_000262.wav,306,D_LargeShip,2020-08-04 23:59:34.859000+00:00,0.0,0.0,0
train_000263.wav,329,A_SmallWorking,2020-07-30 23:59:58.275000+00:00,0.800000011920929,101.5999984741211,0
train_000264.wav,170,B_MotorBoat,2020-07-29 23:57:26.863000+00:00,0.0,293.20001220703125,0
train_000265.wav,212,C_Passenger,2020-07-16 23:54:38.368000+00:00,0.0,154.39999389648438,0
